x, f(x), mean, lower, upper, acq
0.879000,1.655384,0.702883,-2.459075,3.864841,0.065477
0.880000,1.651711,0.702789,-2.459203,3.864781,0.065392
0.881000,1.647920,0.702696,-2.459328,3.864720,0.065309
0.882000,1.643997,0.702605,-2.459450,3.864661,0.065227
0.883000,1.639928,0.702515,-2.459571,3.864601,0.065145
0.884000,1.635700,0.702427,-2.459689,3.864542,0.065065
0.885000,1.631299,0.702339,-2.459805,3.864484,0.064986
0.886000,1.626712,0.702253,-2.459919,3.864426,0.064907
0.887000,1.621926,0.702168,-2.460031,3.864368,0.064830
0.888000,1.616929,0.702085,-2.460142,3.864311,0.064754
0.889000,1.611709,0.702002,-2.460250,3.864254,0.064679
0.890000,1.606255,0.701921,-2.460356,3.864198,0.064604
0.891000,1.600556,0.701841,-2.460460,3.864142,0.064531
0.892000,1.594602,0.701762,-2.460563,3.864087,0.064459
0.893000,1.588384,0.701684,-2.460663,3.864032,0.064387
0.894000,1.581893,0.701608,-2.460762,3.863977,0.064317
0.895000,1.575121,0.701532,-2.460859,3.863923,0.064248
0.896000,1.568062,0.701458,-2.460954,3.863870,0.064179
0.897000,1.560708,0.701384,-2.461048,3.863817,0.064111
0.898000,1.553056,0.701312,-2.461140,3.863764,0.064044
0.899000,1.545099,0.701241,-2.461230,3.863712,0.063979
0.900000,1.536835,0.701171,-2.461319,3.863660,0.063914
0.901000,1.528262,0.701101,-2.461406,3.863609,0.063849
0.902000,1.519377,0.701033,-2.461492,3.863558,0.063786
0.903000,1.510181,0.700966,-2.461576,3.863508,0.063724
0.904000,1.500673,0.700900,-2.461659,3.863458,0.063662
0.905000,1.490855,0.700834,-2.461740,3.863409,0.063601
0.906000,1.480731,0.700770,-2.461820,3.863360,0.063541
0.907000,1.470302,0.700707,-2.461899,3.863312,0.063482
0.908000,1.459574,0.700644,-2.461976,3.863264,0.063424
0.909000,1.448552,0.700583,-2.462051,3.863217,0.063366
0.910000,1.437243,0.700522,-2.462126,3.863170,0.063310
0.911000,1.425654,0.700463,-2.462199,3.863124,0.063254
0.912000,1.413794,0.700404,-2.462271,3.863078,0.063198
0.913000,1.401673,0.700346,-2.462341,3.863033,0.063144
0.914000,1.389300,0.700289,-2.462411,3.862988,0.063090
0.915000,1.376686,0.700232,-2.462479,3.862943,0.063037
0.916000,1.363845,0.700177,-2.462546,3.862900,0.062985
0.917000,1.350789,0.700122,-2.462612,3.862856,0.062934
0.918000,1.337531,0.700068,-2.462677,3.862813,0.062883
0.919000,1.324086,0.700015,-2.462740,3.862771,0.062833
0.920000,1.310469,0.699963,-2.462803,3.862729,0.062783
0.921000,1.296695,0.699911,-2.462864,3.862687,0.062735
0.922000,1.282782,0.699861,-2.462925,3.862646,0.062686
0.923000,1.268746,0.699811,-2.462984,3.862605,0.062639
0.924000,1.254605,0.699761,-2.463042,3.862565,0.062592
0.925000,1.240375,0.699713,-2.463100,3.862525,0.062546
0.926000,1.226077,0.699665,-2.463156,3.862486,0.062501
0.927000,1.211727,0.699618,-2.463211,3.862447,0.062456
0.928000,1.197344,0.699572,-2.463266,3.862409,0.062412
0.929000,1.182948,0.699526,-2.463319,3.862371,0.062369
0.930000,1.168558,0.699481,-2.463372,3.862334,0.062326
0.931000,1.154192,0.699437,-2.463423,3.862297,0.062283
0.932000,1.139870,0.699393,-2.463474,3.862260,0.062242
0.933000,1.125611,0.699350,-2.463524,3.862224,0.062201
0.934000,1.111434,0.699307,-2.463573,3.862188,0.062160
0.935000,1.097357,0.699266,-2.463622,3.862153,0.062120
0.936000,1.083398,0.699225,-2.463669,3.862118,0.062081
0.937000,1.069577,0.699184,-2.463716,3.862084,0.062042
0.938000,1.055910,0.699144,-2.463762,3.862050,0.062004
0.939000,1.042415,0.699105,-2.463807,3.862016,0.061966
0.940000,1.029109,0.699066,-2.463851,3.861983,0.061929
0.941000,1.016008,0.699028,-2.463895,3.861950,0.061892
0.942000,1.003127,0.698990,-2.463938,3.861918,0.061856
0.943000,0.990481,0.698953,-2.463980,3.861886,0.061820
0.944000,0.978085,0.698917,-2.464021,3.861855,0.061785
0.945000,0.965952,0.698881,-2.464062,3.861824,0.061751
0.946000,0.954095,0.698845,-2.464102,3.861793,0.061717
0.947000,0.942525,0.698811,-2.464141,3.861762,0.061683
0.948000,0.931254,0.698776,-2.464180,3.861733,0.061650
0.949000,0.920291,0.698742,-2.464218,3.861703,0.061617
0.950000,0.909646,0.698709,-2.464255,3.861674,0.061585
0.951000,0.899325,0.698676,-2.464292,3.861645,0.061554
0.952000,0.889338,0.698644,-2.464328,3.861617,0.061522
0.953000,0.879689,0.698612,-2.464364,3.861589,0.061492
0.954000,0.870383,0.698581,-2.464399,3.861561,0.061461
0.955000,0.861425,0.698550,-2.464433,3.861534,0.061431
0.956000,0.852817,0.698520,-2.464467,3.861507,0.061402
0.957000,0.844560,0.698490,-2.464500,3.861480,0.061373
0.958000,0.836657,0.698460,-2.464533,3.861454,0.061344
0.959000,0.829105,0.698431,-2.464565,3.861428,0.061316
0.960000,0.821904,0.698403,-2.464597,3.861402,0.061288
0.961000,0.815052,0.698374,-2.464628,3.861377,0.061261
0.962000,0.808544,0.698347,-2.464659,3.861352,0.061234
0.963000,0.802376,0.698319,-2.464689,3.861328,0.061208
0.964000,0.796543,0.698293,-2.464718,3.861303,0.061181
0.965000,0.791037,0.698266,-2.464747,3.861279,0.061156
0.966000,0.785852,0.698240,-2.464776,3.861256,0.061130
0.967000,0.780978,0.698214,-2.464804,3.861233,0.061105
0.968000,0.776407,0.698189,-2.464832,3.861210,0.061081
0.969000,0.772129,0.698164,-2.464859,3.861187,0.061056
0.970000,0.768131,0.698139,-2.464886,3.861165,0.061033
0.971000,0.764404,0.698115,-2.464912,3.861143,0.061009
0.972000,0.760933,0.698092,-2.464938,3.861121,0.060986
0.973000,0.757706,0.698068,-2.464964,3.861100,0.060963
0.974000,0.754709,0.698045,-2.464989,3.861079,0.060940
0.975000,0.751928,0.698022,-2.465013,3.861058,0.060918
0.976000,0.749348,0.698000,-2.465037,3.861037,0.060896
0.977000,0.746954,0.697978,-2.465061,3.861017,0.060875
0.978000,0.744730,0.697956,-2.465085,3.860997,0.060854
0.979000,0.742659,0.697935,-2.465108,3.860977,0.060833
0.980000,0.740727,0.697914,-2.465130,3.860958,0.060812
0.981000,0.738915,0.697893,-2.465153,3.860939,0.060792
0.982000,0.737209,0.697873,-2.465175,3.860920,0.060772
0.983000,0.735590,0.697853,-2.465196,3.860901,0.060752
0.984000,0.734042,0.697833,-2.465217,3.860883,0.060733
0.985000,0.732548,0.697813,-2.465238,3.860865,0.060714
0.986000,0.731092,0.697794,-2.465259,3.860847,0.060695
0.987000,0.729657,0.697775,-2.465279,3.860830,0.060677
0.988000,0.728227,0.697757,-2.465299,3.860812,0.060658
0.989000,0.726786,0.697739,-2.465318,3.860795,0.060640
0.990000,0.725318,0.697721,-2.465338,3.860779,0.060623
0.991000,0.723808,0.697703,-2.465356,3.860762,0.060605
0.992000,0.722241,0.697685,-2.465375,3.860746,0.060588
0.993000,0.720603,0.697668,-2.465393,3.860730,0.060571
0.994000,0.718879,0.697651,-2.465411,3.860714,0.060555
0.995000,0.717057,0.697635,-2.465429,3.860698,0.060538
0.996000,0.715123,0.697618,-2.465446,3.860683,0.060522
0.997000,0.713067,0.697602,-2.465463,3.860667,0.060506
0.998000,0.710875,0.697586,-2.465480,3.860652,0.060491
0.999000,0.708539,0.697570,-2.465497,3.860638,0.060475
1.000000,0.706048,0.697555,-2.465513,3.860623,0.060460
